,country,month,number,year,type,date
16838,ドイツ,8,8088.0,2004,actual_number,2004-08-01
16839,イタリア,8,3876.0,2004,actual_number,2004-08-01
16840,ロシア,8,5768.0,2004,actual_number,2004-08-01
16841,スペイン,8,2130.0,2004,actual_number,2004-08-01
16842,スウェーデン,8,1263.0,2004,actual_number,2004-08-01
16843,オランダ,8,2532.0,2004,actual_number,2004-08-01
16844,スイス,8,1454.0,2004,actual_number,2004-08-01
16845,ベルギー,8,919.0,2004,actual_number,2004-08-01
16846,フィンランド,8,762.0,2004,actual_number,2004-08-01
16847,ポーランド,8,410.0,2004,actual_number,2004-08-01
16848,デンマーク,8,687.0,2004,actual_number,2004-08-01
16849,ノルウェー,8,505.0,2004,actual_number,2004-08-01
16850,オーストリア,8,808.0,2004,actual_number,2004-08-01
16851,ポルトガル,8,2086.0,2004,actual_number,2004-08-01
16852,アイルランド,8,1015.0,2004,actual_number,2004-08-01
16853,アフリカ計,8,1644.0,2004,actual_number,2004-08-01
16854,北アメリカ計,8,73314.0,2004,actual_number,2004-08-01
16855,米国,8,59012.0,2004,actual_number,2004-08-01
16856,カナダ,8,12721.0,2004,actual_number,2004-08-01
16857,メキシコ,8,1091.0,2004,actual_number,2004-08-01
16858,南アメリカ計,8,2276.0,2004,actual_number,2004-08-01
16859,ブラジル,8,1144.0,2004,actual_number,2004-08-01
16860,オセアニア計,8,18904.0,2004,actual_number,2004-08-01
16861,豪州,8,15446.0,2004,actual_number,2004-08-01
16862,ニュージーランド,8,3248.0,2004,actual_number,2004-08-01
16863,無国籍・その他,8,81.0,2004,actual_number,2004-08-01
16864,総数,9,481570.0,2004,actual_number,2004-09-01
16865,アジア計,9,323204.0,2004,actual_number,2004-09-01
16866,韓国,9,113083.0,2004,actual_number,2004-09-01
16867,中国,9,58031.0,2004,actual_number,2004-09-01
16868,台湾,9,82413.0,2004,actual_number,2004-09-01
16869,香港,9,21704.0,2004,actual_number,2004-09-01
16870,タイ,9,7665.0,2004,actual_number,2004-09-01
16871,シンガポール,9,5538.0,2004,actual_number,2004-09-01
16872,マレーシア,9,5178.0,2004,actual_number,2004-09-01
16873,インドネシア,9,4093.0,2004,actual_number,2004-09-01
16874,フィリピン,9,12264.0,2004,actual_number,2004-09-01
16875,ベトナム,9,1861.0,2004,actual_number,2004-09-01
16876,インド,9,4462.0,2004,actual_number,2004-09-01
16877,イスラエル,9,989.0,2004,actual_number,2004-09-01
16878,トルコ,9,515.0,2004,actual_number,2004-09-01
16879,ヨーロッパ計,9,60273.0,2004,actual_number,2004-09-01
16880,英国,9,16362.0,2004,actual_number,2004-09-01
16881,フランス,9,7686.0,2004,actual_number,2004-09-01
16882,ドイツ,9,8739.0,2004,actual_number,2004-09-01
16883,イタリア,9,3552.0,2004,actual_number,2004-09-01
16884,ロシア,9,5420.0,2004,actual_number,2004-09-01
16885,スペイン,9,1940.0,2004,actual_number,2004-09-01
16886,スウェーデン,9,1698.0,2004,actual_number,2004-09-01
16887,オランダ,9,2494.0,2004,actual_number,2004-09-01
16888,スイス,9,1850.0,2004,actual_number,2004-09-01
16889,ベルギー,9,1013.0,2004,actual_number,2004-09-01
16890,フィンランド,9,964.0,2004,actual_number,2004-09-01
16891,ポーランド,9,702.0,2004,actual_number,2004-09-01
16892,デンマーク,9,886.0,2004,actual_number,2004-09-01
16893,ノルウェー,9,702.0,2004,actual_number,2004-09-01
16894,オーストリア,9,1146.0,2004,actual_number,2004-09-01
16895,ポルトガル,9,580.0,2004,actual_number,2004-09-01
16896,アイルランド,9,1000.0,2004,actual_number,2004-09-01
16897,アフリカ計,9,2067.0,2004,actual_number,2004-09-01
16898,北アメリカ計,9,68467.0,2004,actual_number,2004-09-01
16899,米国,9,56466.0,2004,actual_number,2004-09-01
16900,カナダ,9,9985.0,2004,actual_number,2004-09-01
16901,メキシコ,9,1433.0,2004,actual_number,2004-09-01
16902,南アメリカ計,9,2559.0,2004,actual_number,2004-09-01
16903,ブラジル,9,1193.0,2004,actual_number,2004-09-01
16904,オセアニア計,9,24937.0,2004,actual_number,2004-09-01
16905,豪州,9,20966.0,2004,actual_number,2004-09-01
16906,ニュージーランド,9,3705.0,2004,actual_number,2004-09-01
16907,無国籍・その他,9,63.0,2004,actual_number,2004-09-01
16908,総数,10,539353.0,2004,actual_number,2004-10-01
16909,アジア計,10,353095.0,2004,actual_number,2004-10-01
16910,韓国,10,122877.0,2004,actual_number,2004-10-01
16911,中国,10,56111.0,2004,actual_number,2004-10-01
16912,台湾,10,94104.0,2004,actual_number,2004-10-01
16913,香港,10,23446.0,2004,actual_number,2004-10-01
16914,タイ,10,12457.0,2004,actual_number,2004-10-01
16915,シンガポール,10,6455.0,2004,actual_number,2004-10-01
16916,マレーシア,10,6097.0,2004,actual_number,2004-10-01
16917,インドネシア,10,4044.0,2004,actual_number,2004-10-01
16918,フィリピン,10,13168.0,2004,actual_number,2004-10-01
16919,ベトナム,10,2039.0,2004,actual_number,2004-10-01
16920,インド,10,4823.0,2004,actual_number,2004-10-01
16921,イスラエル,10,1102.0,2004,actual_number,2004-10-01
16922,トルコ,10,648.0,2004,actual_number,2004-10-01
16923,ヨーロッパ計,10,74951.0,2004,actual_number,2004-10-01
16924,英国,10,19876.0,2004,actual_number,2004-10-01
16925,フランス,10,10216.0,2004,actual_number,2004-10-01
16926,ドイツ,10,11631.0,2004,actual_number,2004-10-01
16927,イタリア,10,4200.0,2004,actual_number,2004-10-01
16928,ロシア,10,4804.0,2004,actual_number,2004-10-01
16929,スペイン,10,2228.0,2004,actual_number,2004-10-01
16930,スウェーデン,10,2659.0,2004,actual_number,2004-10-01
16931,オランダ,10,3337.0,2004,actual_number,2004-10-01
16932,スイス,10,2491.0,2004,actual_number,2004-10-01
16933,ベルギー,10,1374.0,2004,actual_number,2004-10-01
16934,フィンランド,10,1407.0,2004,actual_number,2004-10-01
16935,ポーランド,10,664.0,2004,actual_number,2004-10-01
16936,デンマーク,10,1238.0,2004,actual_number,2004-10-01
16937,ノルウェー,10,852.0,2004,actual_number,2004-10-01
16938,オーストリア,10,1384.0,2004,actual_number,2004-10-01
16939,ポルトガル,10,868.0,2004,actual_number,2004-10-01
16940,アイルランド,10,1076.0,2004,actual_number,2004-10-01
16941,アフリカ計,10,1971.0,2004,actual_number,2004-10-01
16942,北アメリカ計,10,86650.0,2004,actual_number,2004-10-01
16943,米国,10,71190.0,2004,actual_number,2004-10-01
16944,カナダ,10,13060.0,2004,actual_number,2004-10-01
16945,メキシコ,10,1850.0,2004,actual_number,2004-10-01
16946,南アメリカ計,10,3046.0,2004,actual_number,2004-10-01
16947,ブラジル,10,1479.0,2004,actual_number,2004-10-01
16948,オセアニア計,10,19577.0,2004,actual_number,2004-10-01
16949,豪州,10,16515.0,2004,actual_number,2004-10-01
16950,ニュージーランド,10,2790.0,2004,actual_number,2004-10-01
16951,無国籍・その他,10,63.0,2004,actual_number,2004-10-01
16952,総数,11,486403.0,2004,actual_number,2004-11-01
16953,アジア計,11,328016.0,2004,actual_number,2004-11-01
16954,韓国,11,128369.0,2004,actual_number,2004-11-01
16955,中国,11,47522.0,2004,actual_number,2004-11-01
16956,台湾,11,74876.0,2004,actual_number,2004-11-01
16957,香港,11,19173.0,2004,actual_number,2004-11-01
16958,タイ,11,6912.0,2004,actual_number,2004-11-01
16959,シンガポール,11,11157.0,2004,actual_number,2004-11-01
16960,マレーシア,11,7849.0,2004,actual_number,2004-11-01
16961,インドネシア,11,7483.0,2004,actual_number,2004-11-01
16962,フィリピン,11,12828.0,2004,actual_number,2004-11-01
16963,ベトナム,11,1677.0,2004,actual_number,2004-11-01
16964,インド,11,4411.0,2004,actual_number,2004-11-01
16965,イスラエル,11,1073.0,2004,actual_number,2004-11-01
16966,トルコ,11,525.0,2004,actual_number,2004-11-01
16967,ヨーロッパ計,11,64103.0,2004,actual_number,2004-11-01
16968,英国,11,17018.0,2004,actual_number,2004-11-01
16969,フランス,11,8638.0,2004,actual_number,2004-11-01
16970,ドイツ,11,10128.0,2004,actual_number,2004-11-01
16971,イタリア,11,3553.0,2004,actual_number,2004-11-01
16972,ロシア,11,4919.0,2004,actual_number,2004-11-01
16973,スペイン,11,1508.0,2004,actual_number,2004-11-01
16974,スウェーデン,11,2037.0,2004,actual_number,2004-11-01
16975,オランダ,11,2772.0,2004,actual_number,2004-11-01
16976,スイス,11,1766.0,2004,actual_number,2004-11-01
16977,ベルギー,11,1236.0,2004,actual_number,2004-11-01
16978,フィンランド,11,1236.0,2004,actual_number,2004-11-01
16979,ポーランド,11,644.0,2004,actual_number,2004-11-01
16980,デンマーク,11,1191.0,2004,actual_number,2004-11-01
16981,ノルウェー,11,773.0,2004,actual_number,2004-11-01
16982,オーストリア,11,1172.0,2004,actual_number,2004-11-01
16983,ポルトガル,11,617.0,2004,actual_number,2004-11-01
16984,アイルランド,11,986.0,2004,actual_number,2004-11-01
16985,アフリカ計,11,1688.0,2004,actual_number,2004-11-01
16986,北アメリカ計,11,74229.0,2004,actual_number,2004-11-01
16987,米国,11,61772.0,2004,actual_number,2004-11-01
16988,カナダ,11,10864.0,2004,actual_number,2004-11-01
16989,メキシコ,11,1113.0,2004,actual_number,2004-11-01
16990,南アメリカ計,11,2017.0,2004,actual_number,2004-11-01
16991,ブラジル,11,863.0,2004,actual_number,2004-11-01
16992,オセアニア計,11,16296.0,2004,actual_number,2004-11-01
16993,豪州,11,13608.0,2004,actual_number,2004-11-01
16994,ニュージーランド,11,2494.0,2004,actual_number,2004-11-01
16995,無国籍・その他,11,54.0,2004,actual_number,2004-11-01
16996,総数,12,455394.0,2004,actual_number,2004-12-01
16997,アジア計,12,310848.0,2004,actual_number,2004-12-01
16998,韓国,12,120817.0,2004,actual_number,2004-12-01
16999,中国,12,38776.0,2004,actual_number,2004-12-01
17000,台湾,12,65227.0,2004,actual_number,2004-12-01
17001,香港,12,27921.0,2004,actual_number,2004-12-01
17002,タイ,12,7472.0,2004,actual_number,2004-12-01
17003,シンガポール,12,13060.0,2004,actual_number,2004-12-01
17004,マレーシア,12,7720.0,2004,actual_number,2004-12-01
17005,インドネシア,12,6375.0,2004,actual_number,2004-12-01
17006,フィリピン,12,13429.0,2004,actual_number,2004-12-01
17007,ベトナム,12,1148.0,2004,actual_number,2004-12-01
17008,インド,12,3761.0,2004,actual_number,2004-12-01
17009,イスラエル,12,753.0,2004,actual_number,2004-12-01
17010,トルコ,12,423.0,2004,actual_number,2004-12-01
17011,ヨーロッパ計,12,50052.0,2004,actual_number,2004-12-01
17012,英国,12,15105.0,2004,actual_number,2004-12-01
17013,フランス,12,6748.0,2004,actual_number,2004-12-01
17014,ドイツ,12,6682.0,2004,actual_number,2004-12-01
17015,イタリア,12,2612.0,2004,actual_number,2004-12-01
17016,ロシア,12,4166.0,2004,actual_number,2004-12-01
17017,スペイン,12,1203.0,2004,actual_number,2004-12-01
17018,スウェーデン,12,1436.0,2004,actual_number,2004-12-01
17019,オランダ,12,1986.0,2004,actual_number,2004-12-01
17020,スイス,12,1436.0,2004,actual_number,2004-12-01
17021,ベルギー,12,785.0,2004,actual_number,2004-12-01
17022,フィンランド,12,815.0,2004,actual_number,2004-12-01
17023,ポーランド,12,384.0,2004,actual_number,2004-12-01
17024,デンマーク,12,647.0,2004,actual_number,2004-12-01
17025,ノルウェー,12,483.0,2004,actual_number,2004-12-01
17026,オーストリア,12,739.0,2004,actual_number,2004-12-01
17027,ポルトガル,12,1080.0,2004,actual_number,2004-12-01
17028,アイルランド,12,829.0,2004,actual_number,2004-12-01
17029,アフリカ計,12,1334.0,2004,actual_number,2004-12-01
17030,北アメリカ計,12,69643.0,2004,actual_number,2004-12-01
17031,米国,12,55635.0,2004,actual_number,2004-12-01
17032,カナダ,12,12623.0,2004,actual_number,2004-12-01
17033,メキシコ,12,1082.0,2004,actual_number,2004-12-01
17034,南アメリカ計,12,2358.0,2004,actual_number,2004-12-01
17035,ブラジル,12,1084.0,2004,actual_number,2004-12-01
17036,オセアニア計,12,21103.0,2004,actual_number,2004-12-01
17037,豪州,12,18226.0,2004,actual_number,2004-12-01
17038,ニュージーランド,12,2735.0,2004,actual_number,2004-12-01
17039,無国籍・その他,12,56.0,2004,actual_number,2004-12-01
17040,総数,1,19.405030975031437,2004,percentage,2004-01-01
17041,アジア計,1,24.44919968107,2004,percentage,2004-01-01
17042,韓国,1,11.91743979135822,2004,percentage,2004-01-01
17043,中国,1,46.10278267685675,2004,percentage,2004-01-01
17044,台湾,1,41.36772610422997,2004,percentage,2004-01-01
17045,香港,1,25.179674694237804,2004,percentage,2004-01-01
17046,タイ,1,29.278606965174134,2004,percentage,2004-01-01
17047,シンガポール,1,50.60797665369648,2004,percentage,2004-01-01
17048,マレーシア,1,30.65433854907539,2004,percentage,2004-01-01
17049,インドネシア,1,7.133757961783431,2004,percentage,2004-01-01
17050,フィリピン,1,18.09467918622849,2004,percentage,2004-01-01
17051,ベトナム,1,1.6574585635359256,2004,percentage,2004-01-01
17052,インド,1,2.9966965549787687,2004,percentage,2004-01-01
17053,イスラエル,1,8.47201210287443,2004,percentage,2004-01-01
17054,トルコ,1,7.317073170731717,2004,percentage,2004-01-01
17055,ヨーロッパ計,1,9.475380333563521,2004,percentage,2004-01-01
17056,英国,1,13.603248536964045,2004,percentage,2004-01-01
17057,フランス,1,-0.7602792862684282,2004,percentage,2004-01-01
17058,ドイツ,1,13.932399010717234,2004,percentage,2004-01-01
17059,イタリア,1,6.491302503182013,2004,percentage,2004-01-01
17060,ロシア,1,20.611916264090183,2004,percentage,2004-01-01
17061,スペイン,1,17.777777777777786,2004,percentage,2004-01-01
17062,スウェーデン,1,4.483695652173907,2004,percentage,2004-01-01
17063,オランダ,1,31.73136167590883,2004,percentage,2004-01-01
17064,スイス,1,8.753568030447198,2004,percentage,2004-01-01
17065,ベルギー,1,-6.194690265486727,2004,percentage,2004-01-01
17066,フィンランド,1,-2.210663198959679,2004,percentage,2004-01-01
17067,ポーランド,1,1.0610079575596814,2004,percentage,2004-01-01
17068,デンマーク,1,5.692108667529112,2004,percentage,2004-01-01
17069,ノルウェー,1,7.831325301204828,2004,percentage,2004-01-01
17070,オーストリア,1,4.359313077939248,2004,percentage,2004-01-01
17071,ポルトガル,1,74.26900584795322,2004,percentage,2004-01-01
17072,アイルランド,1,-3.423423423423415,2004,percentage,2004-01-01
17073,アフリカ計,1,5.829596412556043,2004,percentage,2004-01-01
17074,北アメリカ計,1,6.095238095238088,2004,percentage,2004-01-01
17075,米国,1,3.3448241898946094,2004,percentage,2004-01-01
17076,カナダ,1,17.416069733321834,2004,percentage,2004-01-01
17077,メキシコ,1,29.42743009320904,2004,percentage,2004-01-01
17078,南アメリカ計,1,-11.00524059075751,2004,percentage,2004-01-01
17079,ブラジル,1,-9.543568464730285,2004,percentage,2004-01-01
17080,オセアニア計,1,8.89102872733109,2004,percentage,2004-01-01
17081,豪州,1,10.976955533917561,2004,percentage,2004-01-01
17082,ニュージーランド,1,-0.29615004935834577,2004,percentage,2004-01-01
17083,無国籍・その他,1,-2.1276595744680833,2004,percentage,2004-01-01
17084,総数,2,5.736079560563127,2004,percentage,2004-02-01
17085,アジア計,2,3.923374208481036,2004,percentage,2004-02-01
17086,韓国,2,26.312528764116536,2004,percentage,2004-02-01
17087,中国,2,-9.45442384865278,2004,percentage,2004-02-01
17088,台湾,2,-7.541882698474538,2004,percentage,2004-02-01
17089,香港,2,-53.71084709149822,2004,percentage,2004-02-01
17090,タイ,2,25.282220131702744,2004,percentage,2004-02-01
17091,シンガポール,2,-11.167624944714731,2004,percentage,2004-02-01
17092,マレーシア,2,-11.668508287292823,2004,percentage,2004-02-01
17093,インドネシア,2,5.25446133509584,2004,percentage,2004-02-01
17094,フィリピン,2,25.595783684692947,2004,percentage,2004-02-01
17095,ベトナム,2,17.787610619469035,2004,percentage,2004-02-01
17096,インド,2,24.081496325985313,2004,percentage,2004-02-01
17097,イスラエル,2,63.72391653290529,2004,percentage,2004-02-01
17098,トルコ,2,-10.387323943661968,2004,percentage,2004-02-01
17099,ヨーロッパ計,2,16.273247496423465,2004,percentage,2004-02-01
17100,英国,2,11.126642437797045,2004,percentage,2004-02-01
17101,フランス,2,-0.13337285121517084,2004,percentage,2004-02-01
17102,ドイツ,2,28.234410217881276,2004,percentage,2004-02-01
17103,イタリア,2,21.149528513695557,2004,percentage,2004-02-01
17104,ロシア,2,34.74820143884892,2004,percentage,2004-02-01
17105,スペイン,2,24.608501118568228,2004,percentage,2004-02-01
17106,スウェーデン,2,24.404272801972056,2004,percentage,2004-02-01
17107,オランダ,2,21.13402061855669,2004,percentage,2004-02-01
17108,スイス,2,19.22099915325994,2004,percentage,2004-02-01
17109,ベルギー,2,11.756756756756758,2004,percentage,2004-02-01
17110,フィンランド,2,23.624161073825505,2004,percentage,2004-02-01
17111,ポーランド,2,39.007092198581574,2004,percentage,2004-02-01
17112,デンマーク,2,26.386806596701646,2004,percentage,2004-02-01
17113,ノルウェー,2,24.461839530332668,2004,percentage,2004-02-01
17114,オーストリア,2,39.086294416243646,2004,percentage,2004-02-01
17115,ポルトガル,2,-19.286871961102108,2004,percentage,2004-02-01
17116,アイルランド,2,6.434316353887397,2004,percentage,2004-02-01
17117,アフリカ計,2,3.951612903225808,2004,percentage,2004-02-01
17118,北アメリカ計,2,8.911059785695358,2004,percentage,2004-02-01
17119,米国,2,11.504216881621915,2004,percentage,2004-02-01
17120,カナダ,2,-4.655913978494624,2004,percentage,2004-02-01
17121,メキシコ,2,53.736654804270444,2004,percentage,2004-02-01
17122,南アメリカ計,2,-6.271981242672922,2004,percentage,2004-02-01
17123,ブラジル,2,-0.5471956224350265,2004,percentage,2004-02-01
17124,オセアニア計,2,-2.1605412886360114,2004,percentage,2004-02-01
17125,豪州,2,-3.2552202060727637,2004,percentage,2004-02-01
17126,ニュージーランド,2,5.059847660500537,2004,percentage,2004-02-01
17127,無国籍・その他,2,-34.375,2004,percentage,2004-02-01
17128,総数,3,7.044024055329004,2004,percentage,2004-03-01
17129,アジア計,3,10.884712801653379,2004,percentage,2004-03-01
17130,韓国,3,3.3479990080002864,2004,percentage,2004-03-01
17131,中国,3,11.462275545535078,2004,percentage,2004-03-01
17132,台湾,3,29.139743090696783,2004,percentage,2004-03-01
17133,香港,3,-8.971090741443831,2004,percentage,2004-03-01
17134,タイ,3,40.25641025641025,2004,percentage,2004-03-01
17135,シンガポール,3,4.7440885962286785,2004,percentage,2004-03-01
17136,マレーシア,3,19.24575346735236,2004,percentage,2004-03-01
17137,インドネシア,3,-10.098394614189544,2004,percentage,2004-03-01
17138,フィリピン,3,8.931379852661209,2004,percentage,2004-03-01
17139,ベトナム,3,4.405552202776093,2004,percentage,2004-03-01
17140,インド,3,-4.14821719878816,2004,percentage,2004-03-01
17141,イスラエル,3,3.4319526627218977,2004,percentage,2004-03-01
17142,トルコ,3,-29.25170068027211,2004,percentage,2004-03-01
17143,ヨーロッパ計,3,-4.913884330475597,2004,percentage,2004-03-01
17144,英国,3,-16.05141090065713,2004,percentage,2004-03-01
17145,フランス,3,-8.780153195381274,2004,percentage,2004-03-01
17146,ドイツ,3,0.8215852861544164,2004,percentage,2004-03-01
17147,イタリア,3,-7.320520067834934,2004,percentage,2004-03-01
17148,ロシア,3,43.69545591333133,2004,percentage,2004-03-01
17149,スペイン,3,0.8040935672514564,2004,percentage,2004-03-01
17150,スウェーデン,3,4.402834008097159,2004,percentage,2004-03-01
17151,オランダ,3,-6.401249024199842,2004,percentage,2004-03-01
17152,スイス,3,-12.309368191721134,2004,percentage,2004-03-01
17153,ベルギー,3,4.174950298210732,2004,percentage,2004-03-01
17154,フィンランド,3,18.384697130712,2004,percentage,2004-03-01
17155,ポーランド,3,34.01162790697674,2004,percentage,2004-03-01
17156,デンマーク,3,-10.1527403414196,2004,percentage,2004-03-01
17157,ノルウェー,3,3.8216560509554114,2004,percentage,2004-03-01
17158,オーストリア,3,-3.9179104477612015,2004,percentage,2004-03-01
17159,ポルトガル,3,5.938697318007669,2004,percentage,2004-03-01
17160,アイルランド,3,0.5081300813008198,2004,percentage,2004-03-01
17161,アフリカ計,3,-29.325643300798575,2004,percentage,2004-03-01
17162,北アメリカ計,3,5.517461126688758,2004,percentage,2004-03-01
17163,米国,3,7.615079800147214,2004,percentage,2004-03-01
17164,カナダ,3,-3.1620553359683896,2004,percentage,2004-03-01
17165,メキシコ,3,22.231985940246048,2004,percentage,2004-03-01
17166,南アメリカ計,3,-18.382352941176478,2004,percentage,2004-03-01
17167,ブラジル,3,-13.28125,2004,percentage,2004-03-01
17168,オセアニア計,3,3.081007656211426,2004,percentage,2004-03-01
17169,豪州,3,5.709946848899008,2004,percentage,2004-03-01
17170,ニュージーランド,3,-5.573770491803273,2004,percentage,2004-03-01
17171,無国籍・その他,3,-54.66666666666667,2004,percentage,2004-03-01
17172,総数,4,54.400741129884125,2004,percentage,2004-04-01
17173,アジア計,4,63.128943890634446,2004,percentage,2004-04-01
17174,韓国,4,37.66704390868455,2004,percentage,2004-04-01
17175,中国,4,32.96023977895376,2004,percentage,2004-04-01
17176,台湾,4,108.1218492826059,2004,percentage,2004-04-01
17177,香港,4,194.5716154349248,2004,percentage,2004-04-01
17178,タイ,4,145.3675344563553,2004,percentage,2004-04-01
17179,シンガポール,4,148.41976066278,2004,percentage,2004-04-01
17180,マレーシア,4,62.9348513598988,2004,percentage,2004-04-01
17181,インドネシア,4,6.656504065040664,2004,percentage,2004-04-01
17182,フィリピン,4,27.115447687766476,2004,percentage,2004-04-01
17183,ベトナム,4,23.803101820633856,2004,percentage,2004-04-01
17184,インド,4,46.9140083217753,2004,percentage,2004-04-01
17185,イスラエル,4,28.398384925975762,2004,percentage,2004-04-01
17186,トルコ,4,102.94840294840296,2004,percentage,2004-04-01
17187,ヨーロッパ計,4,29.406389216768844,2004,percentage,2004-04-01
17188,英国,4,27.976157003880118,2004,percentage,2004-04-01
17189,フランス,4,35.39317616049203,2004,percentage,2004-04-01
17190,ドイツ,4,25.110246433203628,2004,percentage,2004-04-01
17191,イタリア,4,23.262588431127767,2004,percentage,2004-04-01
17192,ロシア,4,29.290479078229225,2004,percentage,2004-04-01
17193,スペイン,4,42.894969108561355,2004,percentage,2004-04-01
17194,スウェーデン,4,22.651933701657455,2004,percentage,2004-04-01
17195,オランダ,4,35.373054213633935,2004,percentage,2004-04-01
17196,スイス,4,29.146039603960418,2004,percentage,2004-04-01
17197,ベルギー,4,26.63605051664753,2004,percentage,2004-04-01
17198,フィンランド,4,30.92105263157893,2004,percentage,2004-04-01
17199,ポーランド,4,43.62017804154303,2004,percentage,2004-04-01
17200,デンマーク,4,16.225165562913915,2004,percentage,2004-04-01
17201,ノルウェー,4,53.284671532846716,2004,percentage,2004-04-01
17202,オーストリア,4,13.408393039918124,2004,percentage,2004-04-01
17203,ポルトガル,4,73.66946778711485,2004,percentage,2004-04-01
17204,アイルランド,4,22.22222222222223,2004,percentage,2004-04-01
17205,アフリカ計,4,23.310225303292896,2004,percentage,2004-04-01
17206,北アメリカ計,4,45.98046853767687,2004,percentage,2004-04-01
17207,米国,4,45.37474679270764,2004,percentage,2004-04-01
17208,カナダ,4,47.26766024475947,2004,percentage,2004-04-01
17209,メキシコ,4,70.8450704225352,2004,percentage,2004-04-01
17210,南アメリカ計,4,43.87692307692308,2004,percentage,2004-04-01
17211,ブラジル,4,69.031377899045,2004,percentage,2004-04-01
17212,オセアニア計,4,43.82232925279283,2004,percentage,2004-04-01
17213,豪州,4,48.78334308888702,2004,percentage,2004-04-01
17214,ニュージーランド,4,23.0,2004,percentage,2004-04-01
17215,無国籍・その他,4,-11.235955056179776,2004,percentage,2004-04-01
17216,総数,5,73.56062128762625,2004,percentage,2004-05-01
17217,アジア計,5,95.85268981169546,2004,percentage,2004-05-01
17218,韓国,5,25.61799461291163,2004,percentage,2004-05-01
17219,中国,5,321.6400709219858,2004,percentage,2004-05-01
17220,台湾,5,448.3483483483483,2004,percentage,2004-05-01
17221,香港,5,93.02367128182226,2004,percentage,2004-05-01
17222,タイ,5,68.17671284163234,2004,percentage,2004-05-01
17223,シンガポール,5,158.73462214411245,2004,percentage,2004-05-01
17224,マレーシア,5,58.616010854816835,2004,percentage,2004-05-01
17225,インドネシア,5,-25.275606333934647,2004,percentage,2004-05-01
17226,フィリピン,5,26.11940298507463,2004,percentage,2004-05-01
17227,ベトナム,5,61.63793103448276,2004,percentage,2004-05-01
17228,インド,5,41.18635926993275,2004,percentage,2004-05-01
17229,イスラエル,5,36.44189383070301,2004,percentage,2004-05-01
17230,トルコ,5,46.80851063829786,2004,percentage,2004-05-01
17231,ヨーロッパ計,5,31.449425138870936,2004,percentage,2004-05-01
17232,英国,5,26.18678687139034,2004,percentage,2004-05-01
17233,フランス,5,42.572023602915664,2004,percentage,2004-05-01
17234,ドイツ,5,34.2041399000714,2004,percentage,2004-05-01
17235,イタリア,5,40.32697547683924,2004,percentage,2004-05-01
17236,ロシア,5,33.93197278911563,2004,percentage,2004-05-01
17237,スペイン,5,34.32203389830508,2004,percentage,2004-05-01
17238,スウェーデン,5,38.05309734513273,2004,percentage,2004-05-01
17239,オランダ,5,31.111111111111114,2004,percentage,2004-05-01
17240,スイス,5,35.59738134206219,2004,percentage,2004-05-01
17241,ベルギー,5,32.09718670076725,2004,percentage,2004-05-01
17242,フィンランド,5,47.38853503184711,2004,percentage,2004-05-01
17243,ポーランド,5,36.85300207039336,2004,percentage,2004-05-01
17244,デンマーク,5,14.30260047281324,2004,percentage,2004-05-01
17245,ノルウェー,5,-11.620795107033643,2004,percentage,2004-05-01
17246,オーストリア,5,15.637860082304528,2004,percentage,2004-05-01
17247,ポルトガル,5,131.74603174603178,2004,percentage,2004-05-01
17248,アイルランド,5,20.77562326869807,2004,percentage,2004-05-01
17249,アフリカ計,5,28.225231646471826,2004,percentage,2004-05-01
17250,北アメリカ計,5,56.13983710075959,2004,percentage,2004-05-01
17251,米国,5,53.76455368693402,2004,percentage,2004-05-01
17252,カナダ,5,58.92785704760635,2004,percentage,2004-05-01
17253,メキシコ,5,259.2760180995475,2004,percentage,2004-05-01
17254,南アメリカ計,5,48.898408812729485,2004,percentage,2004-05-01
17255,ブラジル,5,89.28571428571428,2004,percentage,2004-05-01
17256,オセアニア計,5,23.865656898254855,2004,percentage,2004-05-01
17257,豪州,5,26.9243156199678,2004,percentage,2004-05-01
17258,ニュージーランド,5,9.870024370430542,2004,percentage,2004-05-01
17259,無国籍・その他,5,-10.76923076923076,2004,percentage,2004-05-01
17260,総数,6,43.29131092327293,2004,percentage,2004-06-01
17261,アジア計,6,56.58072832742508,2004,percentage,2004-06-01
17262,韓国,6,6.299198200751505,2004,percentage,2004-06-01
17263,中国,6,221.15369725125822,2004,percentage,2004-06-01
17264,台湾,6,263.3385390785831,2004,percentage,2004-06-01
17265,香港,6,33.725524629028,2004,percentage,2004-06-01
17266,タイ,6,28.849702686077507,2004,percentage,2004-06-01
17267,シンガポール,6,55.241409308394964,2004,percentage,2004-06-01
17268,マレーシア,6,29.122634553944465,2004,percentage,2004-06-01
17269,インドネシア,6,-27.062146892655363,2004,percentage,2004-06-01
17270,フィリピン,6,11.254082945659704,2004,percentage,2004-06-01
17271,ベトナム,6,13.338856669428338,2004,percentage,2004-06-01
17272,インド,6,-2.7323680523120117,2004,percentage,2004-06-01
17273,イスラエル,6,-20.847651775486824,2004,percentage,2004-06-01
17274,トルコ,6,-3.6713286713286664,2004,percentage,2004-06-01
17275,ヨーロッパ計,6,14.92250204523846,2004,percentage,2004-06-01
17276,英国,6,8.599655714392625,2004,percentage,2004-06-01
17277,フランス,6,18.510822510822493,2004,percentage,2004-06-01
17278,ドイツ,6,22.985224983210202,2004,percentage,2004-06-01
